Matchday,Day,Date,Home,Away,FullTime,HalfTime
11,Sat,2021-10-30,Torino,UC Sampdoria,3-0,1-0
11,Sun,2021-10-31,Inter de Milão,Udinese,2-0,0-0
11,Sun,2021-10-31,Sassuolo,Empoli FC,1-2,1-0
11,Sun,2021-10-31,Genoa CFC,Venezia FC,0-0,
11,Sun,2021-10-31,Fiorentina,Spezia Calcio,3-0,1-0
11,Sun,2021-10-31,US Salernitana 1919,Napoli,0-1,0-0
11,Sun,2021-10-31,Roma,AC Milan,1-2,0-1
11,Mon,2021-11-01,Bologna FC,Cagliari,2-0,0-0
12,Fri,2021-11-05,Empoli FC,Genoa CFC,2-2,0-1
12,Sat,2021-11-06,Spezia Calcio,Torino,1-0,0-0
12,Sat,2021-11-06,Juventus FC,Fiorentina,1-0,0-0
12,Sat,2021-11-06,Cagliari,Atalanta,1-2,1-2
12,Sun,2021-11-07,Venezia FC,Roma,3-2,1-2
12,Sun,2021-11-07,Udinese,Sassuolo,3-2,2-2
12,Sun,2021-11-07,UC Sampdoria,Bologna FC,1-2,0-0
12,Sun,2021-11-07,Napoli,Hellas Verona,1-1,1-1
12,Sun,2021-11-07,Lazio,US Salernitana 1919,3-0,2-0
12,Sun,2021-11-07,AC Milan,Inter de Milão,1-1,1-1
13,Sat,2021-11-20,Atalanta,Spezia Calcio,5-2,3-1
13,Sat,2021-11-20,Lazio,Juventus FC,0-2,0-1
13,Sat,2021-11-20,Fiorentina,AC Milan,4-3,2-0
13,Sun,2021-11-21,Sassuolo,Cagliari,2-2,1-1
13,Sun,2021-11-21,US Salernitana 1919,UC Sampdoria,0-2,0-2
13,Sun,2021-11-21,Bologna FC,Venezia FC,0-1,0-0
13,Sun,2021-11-21,Inter de Milão,Napoli,3-2,2-1
13,Sun,2021-11-21,Genoa CFC,Roma,0-2,0-0
13,Mon,2021-11-22,Hellas Verona,Empoli FC,2-1,0-0
13,Mon,2021-11-22,Torino,Udinese,2-1,1-0
14,Fri,2021-11-26,Cagliari,US Salernitana 1919,1-1,0-0
14,Sat,2021-11-27,UC Sampdoria,Hellas Verona,3-1,0-1
14,Sat,2021-11-27,Empoli FC,Fiorentina,2-1,0-0
14,Sat,2021-11-27,Juventus FC,Atalanta,0-1,0-1
14,Sat,2021-11-27,Venezia FC,Inter de Milão,0-2,0-1
14,Sun,2021-11-28,Udinese,Genoa CFC,0-0,
14,Sun,2021-11-28,AC Milan,Sassuolo,1-3,1-2
14,Sun,2021-11-28,Spezia Calcio,Bologna FC,0-1,0-0
14,Sun,2021-11-28,Roma,Torino,1-0,1-0
14,Sun,2021-11-28,Napoli,Lazio,4-0,3-0
15,Tue,2021-11-30,Atalanta,Venezia FC,4-0,2-0
15,Tue,2021-11-30,Fiorentina,UC Sampdoria,3-1,3-1
15,Tue,2021-11-30,US Salernitana 1919,Juventus FC,0-2,0-1
15,Tue,2021-11-30,Hellas Verona,Cagliari,0-0,
15,Wed,2021-12-01,Inter de Milão,Spezia Calcio,2-0,1-0
15,Wed,2021-12-01,Bologna FC,Roma,1-0,1-0
15,Wed,2021-12-01,Sassuolo,Napoli,2-2,0-0
15,Wed,2021-12-01,Genoa CFC,AC Milan,0-3,0-2
15,Thu,2021-12-02,Torino,Empoli FC,2-2,2-1
15,Thu,2021-12-02,Lazio,Udinese,4-4,1-3
16,Sat,2021-12-04,AC Milan,US Salernitana 1919,2-0,2-0
16,Sat,2021-12-04,Roma,Inter de Milão,0-3,0-3
16,Sat,2021-12-04,Napoli,Atalanta,2-3,1-1
16,Sun,2021-12-05,Bologna FC,Fiorentina,2-3,1-1
16,Sun,2021-12-05,Venezia FC,Hellas Verona,3-4,3-0
16,Sun,2021-12-05,Spezia Calcio,Sassuolo,2-2,1-0
16,Sun,2021-12-05,UC Sampdoria,Lazio,1-3,0-3
16,Sun,2021-12-05,Juventus FC,Genoa CFC,2-0,1-0
16,Mon,2021-12-06,Empoli FC,Udinese,3-1,0-1
16,Mon,2021-12-06,Cagliari,Torino,1-1,0-1
17,Fri,2021-12-10,Genoa CFC,UC Sampdoria,1-3,0-1
17,Sat,2021-12-11,Fiorentina,US Salernitana 1919,4-0,1-0
17,Sat,2021-12-11,Venezia FC,Juventus FC,1-1,0-1
17,Sat,2021-12-11,Udinese,AC Milan,1-1,1-0
17,Sun,2021-12-12,Torino,Bologna FC,2-1,1-0
17,Sun,2021-12-12,Hellas Verona,Atalanta,1-2,1-1
17,Sun,2021-12-12,Sassuolo,Lazio,2-1,0-1
17,Sun,2021-12-12,Napoli,Empoli FC,0-1,0-0
17,Sun,2021-12-12,Inter de Milão,Cagliari,4-0,1-0
17,Mon,2021-12-13,Roma,Spezia Calcio,2-0,1-0
18,Fri,2021-12-17,Lazio,Genoa CFC,3-1,1-0
18,Fri,2021-12-17,US Salernitana 1919,Inter de Milão,0-5,0-2
18,Sat,2021-12-18,Atalanta,Roma,1-4,1-2
18,Sat,2021-12-18,Bologna FC,Juventus FC,0-2,0-1
18,Sat,2021-12-18,Cagliari,Udinese,0-4,0-2
18,Sun,2021-12-19,Fiorentina,Sassuolo,2-2,0-2
18,Sun,2021-12-19,Spezia Calcio,Empoli FC,1-1,0-0
18,Sun,2021-12-19,Torino,Hellas Verona,1-0,1-0
18,Sun,2021-12-19,UC Sampdoria,Venezia FC,1-1,1-0
18,Sun,2021-12-19,AC Milan,Napoli,0-1,0-1
19,Tue,2021-12-21,Juventus FC,Cagliari,2-0,1-0
19,Tue,2021-12-21,Genoa CFC,Atalanta,0-0,
19,Wed,2021-12-22,Venezia FC,Lazio,1-3,1-1
19,Wed,2021-12-22,Sassuolo,Bologna FC,0-3,0-2
19,Wed,2021-12-22,Roma,UC Sampdoria,1-1,0-0
19,Wed,2021-12-22,Inter de Milão,Torino,1-0,1-0
19,Wed,2021-12-22,Hellas Verona,Fiorentina,1-1,1-0
19,Wed,2021-12-22,Napoli,Spezia Calcio,0-1,0-1
19,Wed,2021-12-22,Empoli FC,AC Milan,2-4,1-2
20,Thu,2022-01-06,UC Sampdoria,Cagliari,1-2,1-0
20,Thu,2022-01-06,Spezia Calcio,Hellas Verona,1-2,0-0
20,Thu,2022-01-06,Lazio,Empoli FC,3-3,1-2
20,Thu,2022-01-06,Sassuolo,Genoa CFC,1-1,0-1
20,Thu,2022-01-06,AC Milan,Roma,3-1,2-1
20,Thu,2022-01-06,Juventus FC,Napoli,1-1,0-1
21,Sun,2022-01-09,Venezia FC,AC Milan,0-3,0-1
21,Sun,2022-01-09,Empoli FC,Sassuolo,1-5,1-2
21,Sun,2022-01-09,Udinese,Atalanta,2-6,0-3
21,Sun,2022-01-09,Napoli,UC Sampdoria,1-0,1-0
21,Sun,2022-01-09,Roma,Juventus FC,3-4,1-1
21,Sun,2022-01-09,Genoa CFC,Spezia Calcio,0-1,0-1
21,Sun,2022-01-09,Inter de Milão,Lazio,2-1,1-1
21,Sun,2022-01-09,Hellas Verona,US Salernitana 1919,1-2,0-1
21,Mon,2022-01-10,Torino,Fiorentina,4-0,3-0
21,Tue,2022-01-11,Cagliari,Bologna FC,2-1,0-0
22,Sat,2022-01-15,UC Sampdoria,Torino,1-2,1-1
22,Sat,2022-01-15,US Salernitana 1919,Lazio,0-3,0-2
22,Sat,2022-01-15,Juventus FC,Udinese,2-0,1-0
22,Sun,2022-01-16,Sassuolo,Hellas Verona,2-4,0-2
22,Sun,2022-01-16,Venezia FC,Empoli FC,1-1,0-1
22,Sun,2022-01-16,Roma,Cagliari,1-0,1-0
22,Sun,2022-01-16,Atalanta,Inter de Milão,0-0,
22,Mon,2022-01-17,AC Milan,Spezia Calcio,1-2,1-0
22,Mon,2022-01-17,Bologna FC,Napoli,0-2,0-1
22,Mon,2022-01-17,Fiorentina,Genoa CFC,6-0,3-0
23,Fri,2022-01-21,Hellas Verona,Bologna FC,2-1,1-1
23,Sat,2022-01-22,Genoa CFC,Udinese,0-0,
23,Sat,2022-01-22,Inter de Milão,Venezia FC,2-1,1-1
23,Sat,2022-01-22,Lazio,Atalanta,0-0,
23,Sun,2022-01-23,Cagliari,Fiorentina,1-1,0-0
23,Sun,2022-01-23,Torino,Sassuolo,1-1,1-0
23,Sun,2022-01-23,Spezia Calcio,UC Sampdoria,1-0,0-0
23,Sun,2022-01-23,Napoli,US Salernitana 1919,4-1,2-1
23,Sun,2022-01-23,Empoli FC,Roma,2-4,0-4
23,Sun,2022-01-23,AC Milan,Juventus FC,0-0,
24,Sat,2022-02-05,Roma,Genoa CFC,0-0,
24,Sat,2022-02-05,Inter de Milão,AC Milan,1-2,1-0
24,Sat,2022-02-05,Fiorentina,Lazio,0-3,0-0
24,Sun,2022-02-06,Atalanta,Cagliari,1-2,0-0
24,Sun,2022-02-06,Venezia FC,Napoli,0-2,0-0
24,Sun,2022-02-06,UC Sampdoria,Sassuolo,4-0,2-0
24,Sun,2022-02-06,Bologna FC,Empoli FC,0-0,
24,Sun,2022-02-06,Udinese,Torino,2-0,0-0
24,Sun,2022-02-06,Juventus FC,Hellas Verona,2-0,1-0
24,Mon,2022-02-07,US Salernitana 1919,Spezia Calcio,2-2,2-2
25,Sat,2022-02-12,Lazio,Bologna FC,3-0,1-0
25,Sat,2022-02-12,Napoli,Inter de Milão,1-1,1-0
25,Sat,2022-02-12,Torino,Venezia FC,1-2,1-1
25,Sun,2022-02-13,AC Milan,UC Sampdoria,1-0,1-0
25,Sun,2022-02-13,Hellas Verona,Udinese,4-0,2-0
25,Sun,2022-02-13,Genoa CFC,US Salernitana 1919,1-1,1-1
25,Sun,2022-02-13,Empoli FC,Cagliari,1-1,1-0
25,Sun,2022-02-13,Sassuolo,Roma,2-2,0-1
25,Sun,2022-02-13,Atalanta,Juventus FC,1-1,0-0
25,Mon,2022-02-14,Spezia Calcio,Fiorentina,1-2,0-1
26,Fri,2022-02-18,Juventus FC,Torino,1-1,1-0
26,Sat,2022-02-19,UC Sampdoria,Empoli FC,2-0,2-0
26,Sat,2022-02-19,Roma,Hellas Verona,2-2,0-2
26,Sat,2022-02-19,US Salernitana 1919,AC Milan,2-2,1-1
26,Sun,2022-02-20,Fiorentina,Atalanta,1-0,0-0
26,Sun,2022-02-20,Venezia FC,Genoa CFC,1-1,1-1
26,Sun,2022-02-20,Inter de Milão,Sassuolo,0-2,0-2
26,Sun,2022-02-20,Udinese,Lazio,1-1,1-1
26,Mon,2022-02-21,Cagliari,Napoli,1-1,0-0
26,Mon,2022-02-21,Bologna FC,Spezia Calcio,2-1,1-1
27,Fri,2022-02-25,AC Milan,Udinese,1-1,1-0
27,Fri,2022-02-25,Genoa CFC,Inter de Milão,0-0,
27,Sat,2022-02-26,US Salernitana 1919,Bologna FC,1-1,0-1
27,Sat,2022-02-26,Empoli FC,Juventus FC,2-3,1-2
27,Sat,2022-02-26,Sassuolo,Fiorentina,2-1,1-0
27,Sun,2022-02-27,Torino,Cagliari,1-2,0-1
27,Sun,2022-02-27,Hellas Verona,Venezia FC,3-1,0-0
27,Sun,2022-02-27,Spezia Calcio,Roma,0-1,0-0
27,Sun,2022-02-27,Lazio,Napoli,1-2,0-0
27,Mon,2022-02-28,Atalanta,UC Sampdoria,4-0,2-0
28,Fri,2022-03-04,Inter de Milão,US Salernitana 1919,5-0,2-0
28,Sat,2022-03-05,Udinese,UC Sampdoria,2-1,2-1
28,Sat,2022-03-05,Roma,Atalanta,1-0,1-0
28,Sat,2022-03-05,Cagliari,Lazio,0-3,0-2
28,Sun,2022-03-06,Genoa CFC,Empoli FC,0-0,
28,Sun,2022-03-06,Venezia FC,Sassuolo,1-4,1-3
28,Sun,2022-03-06,Fiorentina,Hellas Verona,1-1,1-1
28,Sun,2022-03-06,Bologna FC,Torino,0-0,
28,Sun,2022-03-06,Juventus FC,Spezia Calcio,1-0,1-0
28,Sun,2022-03-06,Napoli,AC Milan,0-1,0-0
29,Sat,2022-03-12,Spezia Calcio,Cagliari,2-0,0-0
29,Sat,2022-03-12,US Salernitana 1919,Sassuolo,2-2,1-2
29,Sat,2022-03-12,UC Sampdoria,Juventus FC,1-3,0-2
29,Sat,2022-03-12,AC Milan,Empoli FC,1-0,1-0
29,Sun,2022-03-13,Fiorentina,Bologna FC,1-0,0-0
29,Sun,2022-03-13,Hellas Verona,Napoli,1-2,0-1
29,Sun,2022-03-13,Udinese,Roma,1-1,1-0
29,Sun,2022-03-13,Atalanta,Genoa CFC,0-0,
29,Sun,2022-03-13,Torino,Inter de Milão,1-1,1-0
29,Mon,2022-03-14,Lazio,Venezia FC,1-0,0-0
30,Fri,2022-03-18,Sassuolo,Spezia Calcio,4-1,1-1
30,Fri,2022-03-18,Genoa CFC,Torino,1-0,1-0
30,Sat,2022-03-19,Napoli,Udinese,2-1,0-1
30,Sat,2022-03-19,Inter de Milão,Fiorentina,1-1,0-0
30,Sat,2022-03-19,Cagliari,AC Milan,0-1,0-0
30,Sun,2022-03-20,Venezia FC,UC Sampdoria,0-2,0-2
30,Sun,2022-03-20,Juventus FC,US Salernitana 1919,2-0,2-0
30,Sun,2022-03-20,Empoli FC,Hellas Verona,1-1,1-0
30,Sun,2022-03-20,Roma,Lazio,3-0,3-0
30,Sun,2022-03-20,Bologna FC,Atalanta,0-1,0-0
31,Sat,2022-04-02,Spezia Calcio,Venezia FC,1-0,0-0
31,Sat,2022-04-02,Lazio,Sassuolo,2-1,1-0
31,Sat,2022-04-02,US Salernitana 1919,Torino,0-1,0-1
31,Sun,2022-04-03,Fiorentina,Empoli FC,1-0,0-0
31,Sun,2022-04-03,Udinese,Cagliari,5-1,2-1
31,Sun,2022-04-03,Atalanta,Napoli,1-3,0-2
31,Sun,2022-04-03,UC Sampdoria,Roma,0-1,0-1
31,Sun,2022-04-03,Juventus FC,Inter de Milão,0-1,0-1
31,Mon,2022-04-04,Hellas Verona,Genoa CFC,1-0,1-0
31,Mon,2022-04-04,AC Milan,Bologna FC,0-0,
32,Sat,2022-04-09,Empoli FC,Spezia Calcio,0-0,
32,Sat,2022-04-09,Inter de Milão,Hellas Verona,2-0,2-0
32,Sat,2022-04-09,Cagliari,Juventus FC,1-2,1-1
32,Sun,2022-04-10,Genoa CFC,Lazio,1-4,0-2
32,Sun,2022-04-10,Venezia FC,Udinese,1-2,0-1
32,Sun,2022-04-10,Sassuolo,Atalanta,2-1,1-0
32,Sun,2022-04-10,Napoli,Fiorentina,2-3,0-1
32,Sun,2022-04-10,Roma,US Salernitana 1919,2-1,0-1
32,Sun,2022-04-10,Torino,AC Milan,0-0,
32,Mon,2022-04-11,Bologna FC,UC Sampdoria,2-0,0-0
33,Fri,2022-04-15,Spezia Calcio,Inter de Milão,1-3,0-1
33,Fri,2022-04-15,AC Milan,Genoa CFC,2-0,1-0
33,Sat,2022-04-16,Cagliari,Sassuolo,1-0,1-0
33,Sat,2022-04-16,Udinese,Empoli FC,4-1,1-0
33,Sat,2022-04-16,UC Sampdoria,US Salernitana 1919,1-2,1-2
33,Sat,2022-04-16,Fiorentina,Venezia FC,1-0,1-0
33,Sat,2022-04-16,Juventus FC,Bologna FC,1-1,0-0
33,Sat,2022-04-16,Lazio,Torino,1-1,0-0
33,Mon,2022-04-18,Napoli,Roma,1-1,1-0
33,Mon,2022-04-18,Atalanta,Hellas Verona,1-2,0-1
19,Wed,2022-04-20,Udinese,US Salernitana 1919,0-1,0-0
34,Sat,2022-04-23,Venezia FC,Atalanta,1-3,0-1
34,Sat,2022-04-23,Torino,Spezia Calcio,2-1,1-0
34,Sat,2022-04-23,Inter de Milão,Roma,3-1,2-0
34,Sat,2022-04-23,Hellas Verona,UC Sampdoria,1-1,0-1
34,Sun,2022-04-24,US Salernitana 1919,Fiorentina,2-1,1-0
34,Sun,2022-04-24,Empoli FC,Napoli,3-2,0-1
34,Sun,2022-04-24,Bologna FC,Udinese,2-2,1-1
34,Sun,2022-04-24,Genoa CFC,Cagliari,1-0,0-0
34,Sun,2022-04-24,Lazio,AC Milan,1-2,1-0
34,Mon,2022-04-25,Sassuolo,Juventus FC,1-2,1-1
20,Wed,2022-04-27,Fiorentina,Udinese,0-4,0-2
20,Wed,2022-04-27,Bologna FC,Inter de Milão,2-1,1-1
20,Wed,2022-04-27,Atalanta,Torino,4-4,2-2
35,Sat,2022-04-30,Napoli,Sassuolo,6-1,4-0
35,Sat,2022-04-30,Cagliari,Hellas Verona,1-2,0-2
35,Sat,2022-04-30,UC Sampdoria,Genoa CFC,1-0,1-0
35,Sat,2022-04-30,Spezia Calcio,Lazio,3-4,2-1
35,Sun,2022-05-01,Juventus FC,Venezia FC,2-1,1-0
35,Sun,2022-05-01,AC Milan,Fiorentina,1-0,0-0
35,Sun,2022-05-01,Empoli FC,Torino,1-3,0-0
35,Sun,2022-05-01,Udinese,Inter de Milão,1-2,0-2
35,Sun,2022-05-01,Roma,Bologna FC,0-0,
35,Mon,2022-05-02,Atalanta,US Salernitana 1919,1-1,0-1
20,Thu,2022-05-05,US Salernitana 1919,Venezia FC,2-1,1-0
36,Fri,2022-05-06,Inter de Milão,Empoli FC,4-2,2-2
36,Fri,2022-05-06,Genoa CFC,Juventus FC,2-1,0-0
36,Sat,2022-05-07,Torino,Napoli,0-1,0-0
36,Sat,2022-05-07,Sassuolo,Udinese,1-1,1-0
36,Sat,2022-05-07,Lazio,UC Sampdoria,2-0,1-0
36,Sun,2022-05-08,Spezia Calcio,Atalanta,1-3,1-1
36,Sun,2022-05-08,Venezia FC,Bologna FC,4-3,2-1
36,Sun,2022-05-08,US Salernitana 1919,Cagliari,1-1,0-0
36,Sun,2022-05-08,Hellas Verona,AC Milan,1-3,1-1
36,Mon,2022-05-09,Fiorentina,Roma,2-0,2-0
37,Sat,2022-05-14,Empoli FC,US Salernitana 1919,1-1,1-0
37,Sat,2022-05-14,Udinese,Spezia Calcio,2-3,1-2
37,Sat,2022-05-14,Hellas Verona,Torino,0-1,0-1
37,Sat,2022-05-14,Roma,Venezia FC,1-1,0-1
37,Sun,2022-05-15,Bologna FC,Sassuolo,1-3,0-1
37,Sun,2022-05-15,Napoli,Genoa CFC,3-0,1-0
37,Sun,2022-05-15,AC Milan,Atalanta,2-0,0-0
37,Sun,2022-05-15,Cagliari,Inter de Milão,1-3,0-1
37,Mon,2022-05-16,UC Sampdoria,Fiorentina,4-1,2-0
37,Mon,2022-05-16,Juventus FC,Lazio,2-2,2-0
38,Fri,2022-05-20,Torino,Roma,0-3,0-2
38,Sat,2022-05-21,Genoa CFC,Bologna FC,0-1,0-0
38,Sat,2022-05-21,Lazio,Hellas Verona,3-3,2-2
38,Sat,2022-05-21,Fiorentina,Juventus FC,2-0,1-0
38,Sat,2022-05-21,Atalanta,Empoli FC,0-1,0-0
38,Sun,2022-05-22,Spezia Calcio,Napoli,0-3,0-3
38,Sun,2022-05-22,Sassuolo,AC Milan,0-3,0-3
38,Sun,2022-05-22,Inter de Milão,UC Sampdoria,3-0,0-0
38,Sun,2022-05-22,Venezia FC,Cagliari,0-0,
38,Sun,2022-05-22,US Salernitana 1919,Udinese,0-4,0-3
